ACC,400,L1,Principles of Auditing,Sanchez (Maria H.),[10523],  3.0,     ,TTH,01:10PM-02:40PM,48,   19,,   25,    6,OPEN,49,LAW,BU,UG,SCI,222,STN,LEC,,| ONLY Junior& Senior,ACC 302 UG D and ( ACC 310 UG D or ACC-310 Waiver WV ),
ACC,400,MEG,Principles of Auditing,STAFF,[12499],  3.0,     ,M,06:30PM-09:30PM,21,    1,,    5,    4,OPEN,22,LAW,BU,UG,NAB,128,STN,LEC,,| ONLY Graduate,ACC 302 UG D and ( ACC 310 UG D or ACC-310 Waiver WV ),Crosslisted with ACC 400 MEO/MER
ACC,400,MEO,Principles of Auditing,Baranek (Devon A.),[10525],  3.0,     ,M,06:30PM-09:30PM,53,   16,25,   15,   -1,CLSD,54,LAW,BU,UG,SWG,110,STN,LEC,,| ONLY Junior& Senior| NO Continuing Studies,ACC 302 UG D and ( ACC 310 UG D or ACC-310 Waiver WV ),Crosslisted with ACC 400 MER/MEG
ACC,400,MER,Principles of Auditing,Baranek (Devon A.),[10526],  3.0,     ,M,06:30PM-09:30PM,53,    2,25,    5,    3,OPEN,54,LAW,BU,UG,SWG,110,STN,LEC,,| ONLY Junior& Senior| ONLY Continuing Studies,ACC 302 UG D and ( ACC 310 UG D or ACC-310 Waiver WV ),Crosslisted with ACC 400 MEO/MEG
ACC,405,K1,Acct Problems & Practice,Li (Fang S.),[10528],  3.0,     ,MW,04:30PM-06:00PM,48,   25,,   25,    0,CLSD,49,LAW,BU,UG,SWG,119,STN,LEC,,| ONLY Junior& Senior| ONLY Undergraduate,( ACC 302 UG D or ACC-302 Waiver WV ) and ( ACC 311 UG D or ACC-311 Waiver WV ),
ACC,405,OL1,Acct Problems & Practice,Dunne (Kathleen),[10527],  3.0,     ,,,,   19,,   15,   -4,CLSD,,LAW,BU,UG,,,ONL,LEC,,| ONLY Junior& Senior| ONLY Undergraduate, Prerequisite: ACC302 and ACC311| 2.5 cumulative GPA required.,Chairperson Signature Required
ACC,405,WEG,Acct Problems & Practice,Li (Fang S.),[10529],  3.0,     ,W,06:30PM-09:30PM,48,    0,25,    5,    5,OPEN,49,LAW,BU,UG,SWG,119,STN,LEC,,| ONLY Graduate,( ACC 302 UG D or ACC-302 Waiver WV ) and ( ACC 311 UG D or ACC-311 Waiver WV ),Crosslisted with ACC 405 WEO & WER
ACC,405,WEO,Acct Problems & Practice,Li (Fang S.),[10530],  3.0,     ,W,06:30PM-09:30PM,48,   10,25,   15,    5,OPEN,49,LAW,BU,UG,SWG,119,STN,LEC,,| ONLY Junior& Senior| ONLY Undergraduate| NO Continuing Studies,( ACC 302 UG D or ACC-302 Waiver WV ) and ( ACC 311 UG D or ACC-311 Waiver WV ),Crosslisted with ACC 405 WEG & WER
ACC,405,WER,Acct Problems & Practice,Li (Fang S.),[10531],  3.0,     ,W,06:30PM-09:30PM,48,    4,25,    5,    1,OPEN,49,LAW,BU,UG,SWG,119,STN,LEC,,| ONLY Junior& Senior| ONLY Undergraduate| ONLY Continuing Studies,( ACC 302 UG D or ACC-302 Waiver WV ) and ( ACC 311 UG D or ACC-311 Waiver WV ),Crosslisted with ACC 405 WEG & WEO
ACC,406,REO,Integrative Professional Capst,Shultz (Carl F.),[10532],  3.0,     ,TH,06:30PM-09:30PM,15,    5,25,   15,   10,OPEN,16,LAW,BU,UG,SWG,341,STN,LEC,,| ONLY Senior| ONLY Undergraduate| NO Continuing Studies,ACC 405 UG D or ACC-405 Waiver WV,Crosslisted with ACC 406 RER
ACC,406,RER,Integrative Professional Capst,Shultz (Carl F.),[10533],  3.0,     ,TH,06:30PM-09:30PM,15,    2,25,   10,    8,OPEN,16,LAW,BU,UG,SWG,341,STN,LEC,,| ONLY Senior| ONLY Undergraduate| ONLY Continuing Studies,ACC 405 UG D or ACC-405 Waiver WV,Crosslisted with ACC 406 REO
ACC,410,E1,Fund of Federal Taxation,Sumutka (Alan R.),[10534],  3.0,     ,TTH,08:00AM-09:30AM,32,    9,,   20,   11,OPEN,33,LAW,BU,UG,SWG,109,STN,LEC,,| ONLY Senior| ONLY Undergraduate,ACC 310 UG D or ACC-310 Waiver WV,
ACC,410,F1,Fund of Federal Taxation,Sumutka (Alan R.),[10535],  3.0,     ,TTH,09:45AM-11:15AM,32,   17,,   20,    3,OPEN,33,LAW,BU,UG,SWG,109,STN,LEC,,| ONLY Senior| ONLY Undergraduate,ACC 310 UG D or ACC-310 Waiver WV,
ACC,410,TEG,Fund of Federal Taxation,Sumutka (Alan R.),[10543],  3.0,     ,T,06:30PM-09:30PM,32,    1,20,    4,    3,OPEN,33,LAW,BU,UG,SWG,109,STN,LEC,,| ONLY Graduate,ACC 310 UG D or ACC-310 Waiver WV,Crosslisted with ACC 410 TEO & TER
ACC,410,TEO,Fund of Federal Taxation,Sumutka (Alan R.),[10536],  3.0,     ,T,06:30PM-09:30PM,32,   10,20,   12,    2,OPEN,33,LAW,BU,UG,SWG,109,STN,LEC,,| ONLY Senior| NO Continuing Studies,ACC 310 UG D or ACC-310 Waiver WV,Crosslisted with ACC 410 TEG & TER
ACC,410,TER,Fund of Federal Taxation,Sumutka (Alan R.),[10537],  3.0,     ,T,06:30PM-09:30PM,32,    2,20,    4,    2,OPEN,33,LAW,BU,UG,SWG,109,STN,LEC,,| ONLY Senior| ONLY Continuing Studies,ACC 310 UG D or ACC-310 Waiver WV,Crosslisted with ACC 410 TEG & TEO
ACC,490,01,IS: Cutting Edge Tech in Acct,Haywood-Sullivan (Mary E.),[12572],  3.0,  4.0,,,,    1,,    1,    0,CLSD,,LAW,BU,UG,,,ONE,IND,,| ONLY Undergraduate,,Dean Signature Required
ACC,491,01,Accounting Internship,O'Reilly-Allen (Margaret),[11905],  3.0,     ,,,,    5,,    1,   -4,CLSD,,LAW,BU,UG,,,ONE,INT,,| ONLY Junior& Senior| ONLY Undergraduate,,Dean Signature Required
ADV,311,C1,Advertising Copy and Layout,Gao (Zhihong),[10546],  3.0,     ,MWF,10:20AM-11:20AM,21,    7,,   16,    9,OPEN,22,LAW,BU,UG,NAB,128,STN,LEC,,| ONLY Advertising for English Major & General Advertising & Advertising | ONLY Undergraduate,( ADV 300 UG D or ADV 200 UG D or MKT 205 UG D) and COM 212 UG D,Pre-requisiste ADV 300 UG D or ADV 200 UG D or MKT 205 UG D
ADV,315,F1,Media Planning and Strategy,Burgess (Mark),[10548],  3.0,     ,TTH,09:45AM-11:15AM,52,    8,,   25,   17,OPEN,65,LAW,BU,UG,MEM,303,STN,LEC,,| ONLY Advertising for English Major & General Advertising & Advertising | ONLY Senior| ONLY Undergraduate,ADV 300 or ADV 200 or MKT 205,Prerequisite ADV 300 UG D or ADV 200 UG D or MKT 205 UG D
AMS,212,OL1,Multicultural America,Mathew (Biju),[11826],  3.0,     ,,,,    8,,   15,    7,OPEN,,LAW,LA,UG,,,ONL,LEC,,| ONLY Undergraduate, 2.5 cumulative GPA required.,Online course
AMS,214,WEL,SpTop: Emigres in Hollywood,Sullivan (John R.),[12204],  3.0,     ,W,06:30PM-09:30PM,99,    5,25,    5,    0,CLSD,100,WCC,LA,UG,TLIB,1,STN,LEC,,| ONLY Undergraduate,,Class taught on the Princeton campus.|Crosslisted with AMS 214 WEP
AMS,214,WEP,SpTop: Emigres in Hollywood,Sullivan (John R.),[12205],  3.0,     ,W,06:30PM-09:30PM,99,    6,25,   20,   14,OPEN,100,WCC,LA,UG,TLIB,1,STN,LEC,,| ONLY Undergraduate| ONLY Westminster,,Class taught on Princeton campus.|Crosslisted with AMS 214 WEL
AMS,215,N1,Alfred Hitchcock in America,Sullivan (John R.),[12206],  3.0,     ,TTH,02:50PM-04:20PM,46,   19,,   25,    6,OPEN,47,LAW,LA,UG,FA,110,STN,LEC,,| ONLY Undergraduate,,
AMS,229,E1,American Popular Culture,Rubine (Erica I.),[12208],  3.0,     ,TTH,08:00AM-09:30AM,46,    9,,   25,   16,OPEN,47,LAW,LA,UG,FA,110,STN,LEC,,| ONLY Undergraduate,,
AMS,306,L1,Poetry & Poetics Amer Culture,Ross (Kelly B.),[12207],  3.0,     ,TTH,01:10PM-02:40PM,28,   13,,   25,   12,OPEN,29,LAW,LA,UG,FA,339,STN,LEC,,| ONLY Undergraduate,,
AMS,309,G1,Hip Hop and American Culture,Hess (Mickey S.),[10106],  3.0,     ,MW,01:10PM-02:40PM,30,   27,,   25,   -2,CLSD,36,LAW,LA,UG,MEM,316,STN,LEC,,| ONLY Undergraduate,,
AMS,491,01,Internship in American Studies,Hunter (Brooke B.),[11945],  1.0,  4.0,,,,    0,,    1,    1,OPEN,,LAW,LA,UG,,,ONE,INT,,| ONLY Undergraduate,,Dean Signature Required
AR,217,E1,Improvisation & Movement,STAFF,[11829],  3.0,     ,TTH,08:00AM-09:30AM,360,    9,,   26,   17,OPEN,361,WCC,WC,UG,PLYH,1,STN,LEC,,| ONLY Undergraduate,,
ART,103,010,Fundamentals of Drawing,Naar (Harry I.),[11979],  3.0,     ,T,02:50PM-05:50PM,16,   15,,   15,    0,CLSD,43,LAW,FP,UG,FA,323,STN,LEC,,| ONLY Undergraduate,,
ART,104,L1,Survey of Art History I,Livingstone-Ross (Elena),[11801],  3.0,     ,TTH,01:10PM-02:40PM,48,   47,,   39,   -8,CLSD,49,LAW,FP,UG,FA,307,STN,LEC,,| ONLY Undergraduate,,
ART,105,HHM,Design,Naar (Harry I.),[12405],  3.0,     ,W,01:10PM-04:10PM,16,    4,15,    5,    1,OPEN,43,LAW,FP,UG,FA,323,STN,LEC,,| ONLY Fine Arts Major| ONLY Undergraduate,,Crosslisted with ART 105 HHO
ART,105,HHO,Design,Naar (Harry I.),[12406],  3.0,     ,W,01:10PM-04:10PM,16,   11,15,   10,   -1,CLSD,43,LAW,FP,UG,FA,323,STN,LEC,,| NO Fine Arts Major| ONLY Undergraduate,,Crosslisted with ART 105 HHM
ART,120,RO,Art and Society,Swain (Richard O.),[10389],  3.0,     ,TH,06:30PM-09:30PM,48,   10,39,   29,   19,OPEN,49,LAW,FP,UG,FA,307,STN,LEC,,| ONLY Undergraduate| NO Continuing Studies,,Crosslisted with ART 120 O1R
ART,120,RR,Art and Society,Swain (Richard O.),[10390],  3.0,     ,TH,06:30PM-09:30PM,48,    1,39,   10,    9,OPEN,49,LAW,FP,UG,FA,307,STN,LEC,,| ONLY Undergraduate| ONLY Continuing Studies,,Crosslisted with ART 120 O1O
ART,227,L1,Gallery Management,Naar (Harry I.),[12549],  3.0,     ,TTH,01:10PM-02:40PM,13,    4,,   15,   11,OPEN,14,LAW,FP,UG,FA,387,STN,LEC,,| ONLY Undergraduate,,
BCH,325,F1,Biochemistry I,Ludwig (Jamie L.),[10331],  3.0,     ,TTH,09:45AM-11:15AM,30,   21,,   32,   11,OPEN,37,LAW,LA,UG,MEM,306,STN,LEC,,| ONLY Undergraduate,CHE 214 UG D,
BCH,326,LL1,Biochem and Enzymology I Lab,Ludwig (Jamie L.),[10333],  1.0,     ,T,01:10PM-04:10PM,16,    9,,   16,    7,OPEN,50,LAW,LA,UG,SCI,154,STN,LAB,,| ONLY Undergraduate,CHE 123 and CHE 214,
BED,308,G1,Directed Study in Instruct,Curran (Michael G.),[10002],  3.0,     ,MW,01:10PM-02:40PM,28,    5,,   20,   15,OPEN,59,LAW,ED,UG,MEM,107,STN,LEC,,| ONLY Undergraduate| ONLY Education and Human Services,,
BED,415,MY1,Teach Business Subjects,Curran (Michael G.),[10003],  3.0,     ,M,04:30PM-07:10PM,28,    0,20,   10,   10,OPEN,59,LAW,ED,UG,MEM,107,STN,LEC,,| ONLY Business Education Major| ONLY Senior| ONLY Undergraduate| ONLY Education and Human Services, Prerequisites: A cumulative GPA of 2.75 or higher,Crosslisted with BSED 530 MY1|Dean Signature Required
BHP,100,C1,Honors Seminar:Great Ideas I,Lake (Kelly A.); Pearcy (Mark),[10108],  3.0,     ,MWF,10:20AM-11:20AM,44,   16,,   16,    0,CLSD,49,LAW,LA,UG,MEM,315,STN,LEC,,| ONLY Freshmen| ONLY Undergraduate| ONLY Business Honors& Baccalaureate Honors Program,,
BHP,100,F1,Honors Seminar:Great Ideas I,Lake (Kelly A.); McGee (Timothy C.),[10107],  3.0,     ,TTH,09:45AM-11:15AM,20,   20,,   16,   -4,CLSD,21,LAW,LA,UG,FA,113,STN,LEC,,| ONLY Freshmen| ONLY Undergraduate| ONLY Business Honors& Baccalaureate Honors Program,,
BHP,100,G1,Honors Seminar:Great Ideas I,Oh (Seiwoong); Rusciano (Frank L.),[10109],  3.0,     ,MW,01:10PM-02:40PM,28,   20,,   16,   -4,CLSD,29,LAW,LA,UG,FA,339,STN,LEC,,| ONLY Freshmen| ONLY Undergraduate| ONLY Business Honors& Baccalaureate Honors Program,,
BHP,100,K1,Honors Seminar:Great Ideas I,Quirk (William J.); Yordanova (Tsvetelina),[12636],  3.0,     ,MW,04:30PM-06:00PM,18,   17,,   16,   -1,CLSD,19,LAW,LA,UG,FA,203,STN,LEC,,| ONLY Freshmen| ONLY Undergraduate| ONLY Business Honors& Baccalaureate Honors Program,,
BHP,100,N1,Honors Seminar:Great Ideas I,Kosar (Anthony J.); Salvatore (Anne T.),[10110],  3.0,     ,TTH,02:50PM-04:20PM,20,   19,,   16,   -3,CLSD,21,LAW,LA,UG,FA,305,STN,LEC,,| ONLY Freshmen| ONLY Undergraduate| ONLY Business Honors& Baccalaureate Honors Program,,
BHP,150,O1,Honors Seminar:Great Ideas II,Wilner (Arlene F.); McGee (Timothy C.),[10112],  3.0,     ,TTH,04:30PM-06:00PM,34,   12,,   16,    4,OPEN,35,WCC,LA,UG,SSC,MR,STN,LEC,,| ONLY Freshmen| ONLY Undergraduate| ONLY Westminster| ONLY Baccalaureate Honors Program,,Held on the Princeton Campus
BHP,206,I1,Honors Sem:Politics/Literary,Oh (Seiwoong); Rusciano (Frank L.),[12243],  3.0,     ,MW,02:50PM-04:20PM,19,   12,,   17,    5,OPEN,20,LAW,LA,UG,FA,139,STN,LEC,,| ONLY Undergraduate| ONLY Business Honors& Baccalaureate Honors Program, Prerequisites: 3.3 GPA,
BHP,270,G1,Sp Top: Chemistry & Conflict,Castagnera (James O.); Spiegelberg (Bryan D.),[12242],  3.0,     ,MW,01:10PM-02:40PM,28,   10,,   17,    7,OPEN,29,LAW,LA,UG,FA,341,STN,LEC,,| ONLY Undergraduate| ONLY Business Honors& Baccalaureate Honors Program, Prerequisites: 3.3 GPA,
BHP,271,WEL,HonorsSmr:HmnNature BiasedBrns,Golski (Stephanie); Newman (Olivia K.),[12504],  3.0,     ,W,06:30PM-09:30PM,44,    5,19,    5,    0,CLSD,45,WCC,LA,UG,TLIB,2,STN,LEC,,| ONLY Undergraduate| ONLY Lawrenceville| ONLY Business Honors& Baccalaureate Honors Program, Prerequisites: 3.3 GPA,Held on Princeton Campus|Crosslisted with BHP 271 WEP
BHP,271,WEP,HnrSmr:HmnNtr BiasedBrns,Golski (Stephanie); Newman (Olivia K.),[12505],  3.0,     ,W,06:30PM-09:30PM,44,    9,19,   14,    5,OPEN,45,WCC,LA,UG,TLIB,2,STN,LEC,,| ONLY Undergraduate| ONLY Westminster| ONLY Business Honors& Baccalaureate Honors Program, Prerequisites: 3.3 GPA,Held on Princeton Campus|Crosslisted with BHP 271 WEL
BHP,318,TE1,Honors Sem:Bible as Lit & Phl,Garro (Daniel C.); Neelakanta (Vanita),[12244],  3.0,     ,T,06:30PM-09:30PM,20,   17,,   17,    0,CLSD,21,LAW,LA,UG,FA,113,STN,LEC,,| ONLY Undergraduate| ONLY Business Honors& Baccalaureate Honors Program, Prerequisites: 3.3 GPA,
BIO,100,F1,Life Science:Human Emphasis,STAFF,[11637],  3.0,     ,TTH,09:45AM-11:15AM,40,   38,,   30,   -8,CLSD,41,LAW,LA,UG,SCI,220,STN,LEC,,| ONLY Undergraduate,,
BIO,100,N1,Life Science:Human Emphasis,STAFF,[11527],  3.0,     ,TTH,02:50PM-04:20PM,48,   38,,   30,   -8,CLSD,49,LAW,LA,UG,SCI,208A,STN,LEC,,| ONLY Undergraduate,,
